brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,caliper_pistons,disc_type,caliper_type
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake discs,Prime,09.C744.11,280mm,22mm,45mm,,5,Ventilated,67mm,"20,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake pads,Prime,P 06 034,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake pads,Prime Ceramic,P06034N,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake pads,Xtra,P 06 034X,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI (F56),12/13,>,Cooper SE / Electric,11/19,>,135,184,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake discs,Prime,09.D179.21,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake discs,Prime,08.C745.11,259mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Prime,P 06 090,,17mm,45 - 38mm,100mm,,,,,,,TRW,Prepared for wear indicator,"25980, 25981",D1800 9032,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Prime Ceramic,P06090N,,17mm,45 - 38mm,100mm,,,,,,,TRW,Prepared for wear indicator,"25980, 25981",D1800 9032,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works,03/15,>,170,231,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake discs,Prime,09.E951.11,360mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,0,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake discs,Prime,09.E952.11,360mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,0,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake discs,Prime,08.C745.11,259mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake pads,Prime,P 06 098,,16mm,91mm,113mm,,,,,,,Brembo,Prepared for wear indicator,25028,D1609 8991,With anti-squeal shimWith counterweights,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake pads,Prime Ceramic,P06098N,,16mm,91mm,113mm,,,,,,,Brembo,Prepared for wear indicator,25028,D1609 8991,With anti-squeal shimWith counterweights,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake pads,Prime,P 06 090,,17mm,45 - 38mm,100mm,,,,,,,TRW,Prepared for wear indicator,"25980, 25981",D1800 9032,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,John Cooper Works GP,03/20,>,225,306,Brake pads,Prime Ceramic,P06090N,,17mm,45 - 38mm,100mm,,,,,,,TRW,Prepared for wear indicator,"25980, 25981",D1800 9032,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake discs,Prime,09.C744.11,280mm,22mm,45mm,,5,Ventilated,67mm,"20,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake discs,Prime,09.D179.21,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake discs,Prime,08.C745.11,259mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Prime,P 06 034,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Prime Ceramic,P06034N,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Xtra,P 06 034X,,18mm,54 - 65mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23915, 23916",D1308 8423,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Prime,P 06 090,,17mm,45 - 38mm,100mm,,,,,,,TRW,Prepared for wear indicator,"25980, 25981",D1800 9032,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,MINI (F56),12/13,>,One,04/14,10/17,75,102,Brake pads,Prime Ceramic,P06090N,,17mm,45 - 38mm,100mm,,,,,,,TRW,Prepared for wear indicator,"25980, 25981",D1800 9032,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake discs,Prime,09.C350.11,307mm,24mm,45mm,,5,Ventilated,67mm,"22,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake discs,Xtra,09.C350.1X,307mm,24mm,45mm,,5,Ventilated,67mm,"22,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake pads,Prime,P 06 121,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake pads,Prime Ceramic,P06121N,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,Cooper C (F65),03/24,>,115,156,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake discs,Prime,09.C350.11,307mm,24mm,45mm,,5,Ventilated,67mm,"22,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake discs,Xtra,09.C350.1X,307mm,24mm,45mm,,5,Ventilated,67mm,"22,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake pads,Prime,P 06 121,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake pads,Prime Ceramic,P06121N,,18mm,69 - 73mm,141mm,,,,,,,,Without,"26695, 26696",,With accessoriesWith anti-squeal shimWith brake caliper bolts,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,Cooper S,03/24,>,150,204,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake discs,Prime,08.C352.11,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake discs,Xtra,08.C352.1X,280mm,10mm,51mm,,5,Solid,67mm,"8,4mm",,2,,,,,,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake pads,Prime Ceramic,P06126N,,18mm,74 - 77mm,132mm,,,,,,,,Without,,,With accessoriesWith anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (F66, F65)",03/24,>,John Cooper Works,02/25,>,170,231,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Prime,09.8655.11,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Xtra,09.8655.1X,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Prime,09.8655.21,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Prime,09.A047.31,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Xtra,09.A047.3X,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Prime,09.A047.41,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Prime,08.9163.11,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Max,08.9163.75,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Xtra,08.9163.1X,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake discs,Prime,08.9163.21,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake pads,Prime,P 06 030,,18mm,59mm,140mm,,,,,,,Teves,Prepared for wear indicator,"23281, 23282",D939 7841,With accessoriesWith anti-squeal shimWith piston clip,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake pads,Prime Ceramic,P06030N,,18mm,59mm,140mm,,,,,,,Teves,Prepared for wear indicator,"23281, 23282",D939 7841,With accessoriesWith anti-squeal shimWith piston clip,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake pads,Prime,P 06 032,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,Brake pads,Prime Ceramic,P06032N,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Wear indicator,06/01,09/06,85,116,Brake pad accessories,Prime,A 00 296,,,,,,,,,,,,,,,,,885mm,,,
MINI,"MINI (R50, R53)",06/01,09/06,Wear indicator,06/01,09/06,85,116,Brake pad accessories,Prime,A 00 297,,,,,,,,,,,,,,,,,1095mm,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,UPGRADE GT kit,GT | A4 | D,1C1.6001A_,320mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,2 pieces
MINI,"MINI (R50, R53)",06/01,09/06,Cooper,06/01,09/06,85,116,UPGRADE GT kit,GT | A4 | TY1,1C2.6001A_,320mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,2 pieces
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,09.8655.11,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Xtra,09.8655.1X,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,09.8655.21,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,09.A047.11,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,09.A047.21,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,09.A047.31,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Xtra,09.A047.3X,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,09.A047.41,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,08.9163.11,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Max,08.9163.75,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Xtra,08.9163.1X,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake discs,Prime,08.9163.21,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake pads,Prime,P 06 030,,18mm,59mm,140mm,,,,,,,Teves,Prepared for wear indicator,"23281, 23282",D939 7841,With accessoriesWith anti-squeal shimWith piston clip,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake pads,Prime Ceramic,P06030N,,18mm,59mm,140mm,,,,,,,Teves,Prepared for wear indicator,"23281, 23282",D939 7841,With accessoriesWith anti-squeal shimWith piston clip,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake pads,Prime,P 06 032,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,Brake pads,Prime Ceramic,P06032N,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Wear indicator,03/02,09/06,120,163,Brake pad accessories,Prime,A 00 296,,,,,,,,,,,,,,,,,885mm,,,
MINI,"MINI (R50, R53)",06/01,09/06,Wear indicator,03/02,09/06,120,163,Brake pad accessories,Prime,A 00 297,,,,,,,,,,,,,,,,,1095mm,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,UPGRADE GT kit,GT | A4 | D,1C1.6001A_,320mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,2 pieces
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,03/02,09/06,120,163,UPGRADE GT kit,GT | A4 | TY1,1C2.6001A_,320mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,2 pieces
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,09.8655.11,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Xtra,09.8655.1X,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,09.8655.21,276mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,09.A047.11,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,09.A047.21,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,09.A047.31,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Xtra,09.A047.3X,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,09.A047.41,294mm,22mm,44mm,,4,Ventilated,64mm,"20,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,08.9163.11,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Max,08.9163.75,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Xtra,08.9163.1X,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake discs,Prime,08.9163.21,259mm,10mm,44mm,,4,Solid,64mm,"8,4mm",120Nm,2,,,,,,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake pads,Prime,P 06 051,,18mm,63 - 71mm,132mm,,,,,,,TRW,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake pads,Prime Ceramic,P06051N,,18mm,63 - 71mm,132mm,,,,,,,TRW,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake pads,Xtra,P 06 051X,,18mm,63 - 71mm,132mm,,,,,,,TRW,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake pads,Prime,P 06 030,,18mm,59mm,140mm,,,,,,,Teves,Prepared for wear indicator,"23281, 23282",D939 7841,With accessoriesWith anti-squeal shimWith piston clip,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake pads,Prime Ceramic,P06030N,,18mm,59mm,140mm,,,,,,,Teves,Prepared for wear indicator,"23281, 23282",D939 7841,With accessoriesWith anti-squeal shimWith piston clip,,,,,
MINI,"MINI (R50, R53)",06/01,09/06,Cooper S,07/04,09/06,125,170,Brake pads,Prime,P 06 032,,16mm,44mm,123mm,,,,,,,Teves,Prepared for wear indicator,"23716, 24043","D1060 7842, D940 7842",With anti-squeal shim,,,,,
